Company Code,Division Code,Customer Status,Customer No,Customer Group,Customer Type,Search Key,Payment Terms,Delivery Terms,Delivery Method,Salesperson,Responsible,Discount,Discount Model,Discount Group Customer,Currency,District,Country,Credit Limit1,Credit Limit2,Credit Limit3,Last Invoice Date,Postal Code,Pin Code,Credit Period,New customer Info,Group Company,Source,Group Company Info,Customer Info,Master Payment Terms,Customer_Name,Country Name,Cust Group Info,Salesperson Name,Organization No 1,Organization No 2,Customer Stop,Marine_NonMarine,Country_BU,Our_Reference
5,   ,90,A141      ,3  ,0,MAHARASHT,831,DD ,04 ,6960,*USER,0,,  ,INR,MUM,IN ,0,0,0,null,          ,          ,null,A141-ADLABS,External,02-MOVEX,3-,A141-ADLABS,831-pmt against PI,ADLABS,India,Limited Company,PWW own reportin,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A142      ,3  ,0,ALPEX  IN,818,DDC,04 ,6820,*USER,0,,  ,INR,HYD,IN ,0,0,0,8/14/2005 12:00:00 AM,          ,          ,null,A142-ALPEX  INTERNATIONAL  PVT. LTD.,External,02-MOVEX,3-,A142-ALPEX  INTERNATIONAL  PVT. LTD.,818-Pmt ProformaInv,ALPEX  INTERNATIONAL  PVT. LTD.,India,Limited Company,MU PC & REF,           ,1759032,0,NonMarine Division,INNonMarine Division,
5,   ,20,A568      ,3  ,0,INDIA,802,FCA,04 ,CEDC,MEC005P3A,0,,  ,INR,   ,IN ,0,0,0,8/10/2022 12:00:00 AM,607005    ,          ,null,A568-ASIAN PAINTS LIMITED,External,02-MOVEX,3-,A568-ASIAN PAINTS LIMITED,802-Advance payment,ASIAN PAINTS LIMITED,India,Limited Company,Capital Sales Energy DEC,AAACA3622K ,1725108,1,NonMarine Division,INNonMarine Division,
5,   ,90,A569      ,3  ,0,TAMILNADU,831,DD ,04 ,5500,*USER,0,,  ,INR,CHE,IN ,0,0,0,null,          ,          ,null,A569-ACER ENGINEERS PVT. LTD,External,02-MOVEX,3-,A569-ACER ENGINEERS PVT. LTD,831-pmt against PI,ACER ENGINEERS PVT. LTD,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1759296,0,NonMarine Division,INNonMarine Division,
5,   ,90,A570      ,3  ,0,GUJARAT,801,DD ,04 ,2108,*USER,0,,  ,INR,PUN,IN ,0,0,0,12/21/2010 12:00:00 AM,          ,          ,null,A570-AMBIKA METAL INDUSTRIES,External,02-MOVEX,3-,A570-AMBIKA METAL INDUSTRIES,801-See remarks,AMBIKA METAL INDUSTRIES,India,Limited Company,MANUFACTURING SCRAP,           ,1727264,0,NonMarine Division,INNonMarine Division,
5,   ,90,A571      ,3  ,0,TIRUPUR,818,DD ,04 ,6960,*USER,0,,  ,INR,TRP,IN ,0,0,0,6/3/2008 12:00:00 AM,          ,          ,null,A571-ANGERIPALAYAM COMMON EFFLUENT,External,02-MOVEX,3-,A571-ANGERIPALAYAM COMMON EFFLUENT,818-Pmt ProformaInv,ANGERIPALAYAM COMMON EFFLUENT,India,Limited Company,PWW own reportin,           ,1723652,0,NonMarine Division,INNonMarine Division,
5,   ,90,A572      ,3  ,0,MAHARASHT,831,DD ,04 ,2108,*USER,0,,  ,INR,MUM,IN ,0,0,0,null,          ,          ,null,A572-ALFA - LINK TRADERS,External,02-MOVEX,3-,A572-ALFA - LINK TRADERS,831-pmt against PI,ALFA - LINK TRADERS,India,Limited Company,MANUFACTURING SCRAP,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A573      ,3  ,0,GUJARAT,831,DD ,04 ,6810,*USER,0,,  ,INR,RJK,IN ,0,0,0,null,          ,          ,null,A573-ASIATIC BEARING COMPANY,External,02-MOVEX,3-,A573-ASIATIC BEARING COMPANY,831-pmt against PI,ASIATIC BEARING COMPANY,India,Limited Company,MU IMP,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A574      ,3  ,0,ANDHRA PRA,818,DD ,04 ,6740,*USER,0,,  ,INR,   ,IN ,0,0,0,null,          ,          ,null,A574-AJANTHA GHEE&ALLIED PRODUCTS PVT LTD,External,02-MOVEX,3-,A574-AJANTHA GHEE&ALLIED PRODUCTS PVT LTD,818-Pmt ProformaInv,AJANTHA GHEE&ALLIED PRODUCTS PVT LTD,India,Limited Company,MU BREWERY,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A575      ,3  ,0,GUJARAT,801,DD ,04 ,5500,*USER,0,,  ,INR,PAN,IN ,0,0,0,null,          ,          ,null,A575-ASLO STEEL LIMITED,External,02-MOVEX,3-,A575-ASLO STEEL LIMITED,801-See remarks,ASLO STEEL LIMITED,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A576      ,3  ,0,DELHI,818,DDC,04 ,5600,*USER,0,,  ,INR,DEL,IN ,0,0,0,null,          ,          ,null,A576-ARMECH ENGINEERS (P) LTD,External,02-MOVEX,3-,A576-ARMECH ENGINEERS (P) LTD,818-Pmt ProformaInv,ARMECH ENGINEERS (P) LTD,India,Limited Company,MARINE & DIESEL,           ,1759297,0,NonMarine Division,INNonMarine Division,
5,   ,90,A577      ,3  ,0,LUDHIANA,818,DDC,04 ,5600,*USER,0,,  ,INR,LUD,IN ,0,0,0,null,          ,          ,null,A577-AARTI INTERNATIONAL LTD,External,02-MOVEX,3-,A577-AARTI INTERNATIONAL LTD,818-Pmt ProformaInv,AARTI INTERNATIONAL LTD,India,Limited Company,MARINE & DIESEL,.          ,1759298,0,NonMarine Division,INNonMarine Division,
5,   ,90,A578      ,3  ,0,UTTAR PRA,831,DD ,04 ,5800,*USER,0,,  ,INR,AGR,IN ,0,0,0,null,          ,          ,null,A578-ANKUR MEALS LTD.,External,02-MOVEX,3-,A578-ANKUR MEALS LTD.,831-pmt against PI,ANKUR MEALS LTD.,India,Limited Company,HVAC & R,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A579      ,3  ,0,INDIA,802,FCA,04 ,5800,*USER,0,,  ,INR,AJM,IN ,0,0,0,1/6/2012 12:00:00 AM,305001    ,          ,null,A579-AJMER ZILA DUGDH UTPADAK,External,02-MOVEX,3-,A579-AJMER ZILA DUGDH UTPADAK,802-Advance payment,AJMER ZILA DUGDH UTPADAK,India,Limited Company,HVAC & R,NA         ,1727234,0,NonMarine Division,INNonMarine Division,
5,   ,90,A580      ,3  ,0,WEST BENG,831,DD ,04 ,5500,*USER,0,,  ,INR,PRG,IN ,0,0,0,null,          ,          ,null,A580-ASEA BROWN BOVERI LTD,External,02-MOVEX,3-,A580-ASEA BROWN BOVERI LTD,831-pmt against PI,ASEA BROWN BOVERI LTD,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A581      ,3  ,0,AHMEDABAD,818,DDC,04 ,5600,*USER,0,,  ,INR,AHM,IN ,0,0,0,9/20/2012 12:00:00 AM,          ,          ,null,A581-ASARWA MILLS,External,02-MOVEX,3-,A581-ASARWA MILLS,818-Pmt ProformaInv,ASARWA MILLS,India,Limited Company,MARINE & DIESEL,.          ,1725094,0,NonMarine Division,INNonMarine Division,
5,   ,90,A582      ,3  ,0,AHMEDABAD,818,DDC,04 ,5600,*USER,0,,  ,INR,AHM,IN ,0,0,0,null,          ,          ,null,A582-ASARWA OVERSEAS,External,02-MOVEX,3-,A582-ASARWA OVERSEAS,818-Pmt ProformaInv,ASARWA OVERSEAS,India,Limited Company,MARINE & DIESEL,           ,1759299,0,NonMarine Division,INNonMarine Division,
5,   ,90,A583      ,3  ,0,BANGLADES,831,DD ,08 ,5800,*USER,0,,  ,USD,EXP,BD ,0,0,0,null,          ,          ,null,"A583-AGRICULTURAL MARKETING CO LTD.,",External,02-MOVEX,3-,"A583-AGRICULTURAL MARKETING CO LTD.,",831-pmt against PI,"AGRICULTURAL MARKETING CO LTD.,",Bangladesh,Limited Company,HVAC & R,           ,,0,NonMarine Division,BDNonMarine Division,
5,   ,90,A1272     ,3  ,0,USE A700,821,FCA,04 ,5500,*USER,0,,  ,INR,   ,IN ,0,0,0,12/10/2009 12:00:00 AM,148101    ,          ,null,A1272-ABHISHEK INDUSTRIES LIMITED (TTD-3),External,02-MOVEX,3-,A1272-ABHISHEK INDUSTRIES LIMITED (TTD-3),821-Doc thru branch,ABHISHEK INDUSTRIES LIMITED (TTD-3),India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1722734,0,NonMarine Division,INNonMarine Division,MR DALJIT SINGH
5,   ,90,A1273     ,3  ,0,INDIA,819,DD ,04 ,5900,*USER,0,,  ,INR,SOL,IN ,0,0,0,null,173205    ,          ,null,A1273-WRIGLEY INDIA PRIVATE LIMITED,External,02-MOVEX,3-,A1273-WRIGLEY INDIA PRIVATE LIMITED,819-Cash on Deliver,WRIGLEY INDIA PRIVATE LIMITED,India,Limited Company,SANITARY EQUIPMENT ( EXCL. FLOW ),           ,,0,NonMarine Division,INNonMarine Division,MR DALJIT SINGH
5,   ,90,A1274     ,3  ,0,INDIA,831,FCA,04 ,4484,*USER,0,,  ,INR,SOL,IN ,0,0,0,12/30/2009 12:00:00 AM,173205    ,          ,null,A1274-ANKUR DRUGS AND PHARMA LTD,External,02-MOVEX,3-,A1274-ANKUR DRUGS AND PHARMA LTD,831-pmt against PI,ANKUR DRUGS AND PHARMA LTD,India,Limited Company,PPS ENERGY & ENVIRONMENT,           ,,0,NonMarine Division,INNonMarine Division,MR PRAVIN SETHI
5,   ,90,A1275     ,3  ,0,INDIA,819,FCA,04 ,5500,*USER,0,,  ,INR,BGL,IN ,0,0,0,12/4/2009 12:00:00 AM,560099    ,          ,null,A1275-A W  INDUSTRIES (PRIVATE) LIMITED,External,02-MOVEX,3-,A1275-A W  INDUSTRIES (PRIVATE) LIMITED,819-Cash on Deliver,A W  INDUSTRIES (PRIVATE) LIMITED,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1722401,0,NonMarine Division,INNonMarine Division,MS AURELIA SANTAMARIA
5,   ,90,A1276     ,3  ,0,INDIA,802,FCA,04 ,6550,*USER,0,,  ,INR,KSH,IN ,0,0,0,6/20/2011 12:00:00 AM,635204    ,          ,null,A1276-ADHIYAMAN AGRO PRODUCTS P LTD,External,02-MOVEX,3-,A1276-ADHIYAMAN AGRO PRODUCTS P LTD,802-Advance payment,ADHIYAMAN AGRO PRODUCTS P LTD,India,Limited Company,PTD PRODUCT  MANAGER,NA         ,1722814,0,NonMarine Division,INNonMarine Division,Mr R PARTHASARTHY
5,   ,90,A1277     ,3  ,0,INDIA,818,FCA,04 ,4484,*USER,0,,  ,INR,HYD,IN ,0,0,0,4/30/2010 12:00:00 AM,500034    ,          ,null,A1277-ARIES POWER SYSTEMS (I) PVT LTD,External,02-MOVEX,3-,A1277-ARIES POWER SYSTEMS (I) PVT LTD,818-Pmt ProformaInv,ARIES POWER SYSTEMS (I) PVT LTD,India,Limited Company,PPS ENERGY & ENVIRONMENT,           ,1725083,0,NonMarine Division,INNonMarine Division,K.MOHANDAS
5,   ,90,A1278     ,3  ,0,INDIA,803,FCA,04 ,5800,*USER,0,,  ,INR,MUK,IN ,0,0,0,12/14/2009 12:00:00 AM,400050    ,          ,null,A1278-ACEAGRO INDUSTRIES PVT LTD,External,02-MOVEX,3-,A1278-ACEAGRO INDUSTRIES PVT LTD,803-Pmt in 7 days,ACEAGRO INDUSTRIES PVT LTD,India,Limited Company,HVAC & R,           ,1722765,0,NonMarine Division,INNonMarine Division,MR PRATIK S LELE
5,   ,90,A143      ,3  ,0,INDIA,821,FCA,04 ,5900,*USER,0,,  ,INR,GHZ,IN ,0,0,0,6/12/2012 12:00:00 AM,201003    ,          ,null,A143-ALBERT DAVID LTD,External,02-MOVEX,3-,A143-ALBERT DAVID LTD,821-Doc thru branch,ALBERT DAVID LTD,India,Limited Company,SANITARY EQUIPMENT ( EXCL. FLOW ),.          ,1727244,0,NonMarine Division,INNonMarine Division,
5,   ,20,A144      ,3  ,0,INDIA,802,FCA,04 ,CFDC,MEC005P3A,0,,  ,INR,BGL,IN ,0,0,0,10/9/2020 12:00:00 AM,560005    ,560005    ,null,"A144-AMAZON ENVIROTECH PRIVATE LIMITED,",External,02-MOVEX,3-,"A144-AMAZON ENVIROTECH PRIVATE LIMITED,",802-Advance payment,"AMAZON ENVIROTECH PRIVATE LIMITED,",India,Limited Company,Capital Sales Food & Water Dec,AADCA7215K ,1745127,0,NonMarine Division,INNonMarine Division,
5,   ,90,A145      ,3  ,0,MAHARASHT,831,DD ,04 ,6750,*USER,0,,  ,INR,MUM,IN ,0,0,0,8/16/2007 12:00:00 AM,          ,          ,null,A145-AMEYA STEEL PROCESS PVT LTD,External,02-MOVEX,3-,A145-AMEYA STEEL PROCESS PVT LTD,831-pmt against PI,AMEYA STEEL PROCESS PVT LTD,India,Limited Company,MU VOT,           ,1759033,0,NonMarine Division,INNonMarine Division,
5,   ,90,A146      ,3  ,0,WEST BENG,831,DD ,04 ,6501,*USER,0,,  ,INR,KLK,IN ,0,0,0,null,          ,          ,null,A146-ANDREW YULE & CO LTD,External,02-MOVEX,3-,A146-ANDREW YULE & CO LTD,831-pmt against PI,ANDREW YULE & CO LTD,India,Limited Company,DRYERS & EVAPORATOR SALES,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A147      ,3  ,0,DELHI,831,DD ,04 ,6750,*USER,0,,  ,INR,DEL,IN ,0,0,0,null,          ,          ,null,A147-ATLANTIC ENGINEERING PVT SERVICES,External,02-MOVEX,3-,A147-ATLANTIC ENGINEERING PVT SERVICES,831-pmt against PI,ATLANTIC ENGINEERING PVT SERVICES,India,Limited Company,MU VOT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A148      ,3  ,0,DELHI,831,DD ,04 ,6750,*USER,0,,  ,INR,DEL,IN ,0,0,0,null,          ,          ,null,A148-ALANKAR METALS(PVT)LTD,External,02-MOVEX,3-,A148-ALANKAR METALS(PVT)LTD,831-pmt against PI,ALANKAR METALS(PVT)LTD,India,Limited Company,MU VOT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A149      ,3  ,0,WEST BENG,831,DD ,04 ,4455,*USER,0,,  ,INR,KLK,IN ,0,0,0,null,          ,          ,null,A149-THE ANGUS CO LTD,External,02-MOVEX,3-,A149-THE ANGUS CO LTD,831-pmt against PI,THE ANGUS CO LTD,India,Limited Company,PPS FOOD TECHNOLOGY,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A150      ,2  ,0,GUJARAT,831,DD ,   ,6750,*USER,0,,  ,INR,   ,IN ,0,0,0,null,          ,          ,null,A150-ANAND REGIONAL CO-OPERATIVE,External,02-MOVEX,2-,A150-ANAND REGIONAL CO-OPERATIVE,831-pmt against PI,ANAND REGIONAL CO-OPERATIVE,India,Co-Operative Society,MU VOT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A584      ,3  ,0,PUNE,831,DD ,04 ,2108,*USER,0,,  ,INR,PUN,IN ,0,0,0,null,          ,          ,null,A584-ABDUL HAMID SHAIKH ISMAIL,External,02-MOVEX,3-,A584-ABDUL HAMID SHAIKH ISMAIL,831-pmt against PI,ABDUL HAMID SHAIKH ISMAIL,India,Limited Company,MANUFACTURING SCRAP,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A585      ,3  ,0,MAHARASHTR,831,DD ,04 ,5600,*USER,0,,  ,INR,   ,IN ,0,0,0,null,          ,          ,null,A585-ANAND ENGINEERS PVT. LTD,External,02-MOVEX,3-,A585-ANAND ENGINEERS PVT. LTD,831-pmt against PI,ANAND ENGINEERS PVT. LTD,India,Limited Company,MARINE & DIESEL,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A586      ,3  ,0,TAMILNADU,831,DD ,04 ,5500,*USER,0,,  ,INR,CHE,IN ,0,0,0,null,          ,          ,null,A586-ADITHYA CASTINGS PVT.LTD,External,02-MOVEX,3-,A586-ADITHYA CASTINGS PVT.LTD,831-pmt against PI,ADITHYA CASTINGS PVT.LTD,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A587      ,3  ,0,ANDHRA PR,831,DD ,04 ,5800,*USER,0,,  ,INR,HYD,IN ,0,0,0,9/26/2004 12:00:00 AM,          ,          ,null,A587-ARTIC AIRCON PVT. LTD,External,02-MOVEX,3-,A587-ARTIC AIRCON PVT. LTD,831-pmt against PI,ARTIC AIRCON PVT. LTD,India,Limited Company,HVAC & R,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A588      ,3  ,0,AMEET LUBR,819,DD ,04 ,4444,*USER,0,,  ,INR,PUN,IN ,0,0,0,10/19/2005 12:00:00 AM,          ,          ,null,A588-AMEET LUBRICANTS AND CHEMICALS,External,02-MOVEX,3-,A588-AMEET LUBRICANTS AND CHEMICALS,819-Cash on Deliver,AMEET LUBRICANTS AND CHEMICALS,India,Limited Company,EPS INDUSTRIAL,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A589      ,4  ,0,RAJASTHAN,831,DD ,   ,6750,*USER,0,,  ,INR,DHO,IN ,0,0,0,null,          ,          ,null,A589-AMIT ALLOY & FERRO CASTING,External,02-MOVEX,4-,A589-AMIT ALLOY & FERRO CASTING,831-pmt against PI,AMIT ALLOY & FERRO CASTING,India,Individual,MU VOT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A590      ,3  ,0,KARNATAKA,831,DD ,04 ,5500,*USER,0,,  ,INR,BLG,IN ,0,0,0,null,          ,          ,null,A590-ATUNI STEEL CAST,External,02-MOVEX,3-,A590-ATUNI STEEL CAST,831-pmt against PI,ATUNI STEEL CAST,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A591      ,3  ,0,INDIA,801,DD ,04 ,6950,*USER,0,,  ,INR,JHR,IN ,0,0,0,8/21/2013 12:00:00 AM,          ,          ,null,"A591-ACTION ISPAT & POWER (P) LTD.,",External,02-MOVEX,3-,"A591-ACTION ISPAT & POWER (P) LTD.,",801-See remarks,"ACTION ISPAT & POWER (P) LTD.,",India,Limited Company,ENERGY,.          ,1755687,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1279     ,3  ,0,INDIA,831,FCA,04 ,4484,*USER,0,,  ,INR,BAD,IN ,0,0,0,12/30/2009 12:00:00 AM,173205    ,          ,null,A1279-ANKUR DRUGS AND PHARMA LTD,External,02-MOVEX,3-,A1279-ANKUR DRUGS AND PHARMA LTD,831-pmt against PI,ANKUR DRUGS AND PHARMA LTD,India,Limited Company,PPS ENERGY & ENVIRONMENT,           ,1723693,0,NonMarine Division,INNonMarine Division,MR PRAVIN SETHI
5,   ,90,A128      ,3  ,0,TAMILNADU,831,DD ,04 ,6810,*USER,0,,  ,INR,CHE,IN ,0,0,0,null,          ,          ,null,A128-APEX OXALATES PVT LTD,External,02-MOVEX,3-,A128-APEX OXALATES PVT LTD,831-pmt against PI,APEX OXALATES PVT LTD,India,Limited Company,MU IMP,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A1280     ,3  ,0,INDIA,818,FCA,04 ,5500,*USER,0,,  ,INR,DEL,IN ,0,0,0,12/22/2009 12:00:00 AM,110092    ,          ,null,A1280-ASSOCIATED NATURAL STONES,External,02-MOVEX,3-,A1280-ASSOCIATED NATURAL STONES,818-Pmt ProformaInv,ASSOCIATED NATURAL STONES,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1725132,0,NonMarine Division,INNonMarine Division,MR SUJEET TIWARY
5,   ,90,A1281     ,4  ,0,INDIA,831,FCA,04 ,5900,*USER,0,,  ,INR,VAP,IN ,1,1,1,5/11/2012 12:00:00 AM,          ,          ,null,A1281-AHURA ASSOCIATES,External,02-MOVEX,4-,A1281-AHURA ASSOCIATES,831-pmt against PI,AHURA ASSOCIATES,India,Individual,SANITARY EQUIPMENT ( EXCL. FLOW ),           ,1727228,0,NonMarine Division,INNonMarine Division,MR ANAND AWADE
5,   ,20,A1282     ,3  ,0,INDIA,802,FCA,04 ,AFDC,MEC005P3A,0,,  ,INR,   ,IN ,0,0,0,4/10/2017 12:00:00 AM,635111    ,635111    ,null,A1282-Arusuvai Agro Products India Private,External,02-MOVEX,3-,A1282-Arusuvai Agro Products India Private,802-Advance payment,Arusuvai Agro Products India Private,India,Limited Company,After Sales Food & Water Dec,.          ,1725090,0,NonMarine Division,INNonMarine Division,Shyam Kota
5,   ,90,A1283     ,3  ,0,INDIA,821,FCA,04 ,4484,*USER,0,,  ,INR,CDR,IN ,0,0,0,12/13/2012 12:00:00 AM,442901    ,          ,null,A1283-AVANTHA POWER & INFRASTRUCTURE,External,02-MOVEX,3-,A1283-AVANTHA POWER & INFRASTRUCTURE,821-Doc thru branch,AVANTHA POWER & INFRASTRUCTURE,India,Limited Company,PPS ENERGY & ENVIRONMENT,.          ,1725149,1,NonMarine Division,INNonMarine Division,MR S G BIRAJDAR
5,   ,20,A1284     ,3  ,0,INDIA,802,FCA,04 ,AFDC,MEC005P3A,0,,  ,INR,VEL,IN ,0,0,0,5/5/2023 12:00:00 AM,635601    ,          ,null,A1284-AATHAVA FOOD PRODUCTS P LTD,External,02-MOVEX,3-,A1284-AATHAVA FOOD PRODUCTS P LTD,802-Advance payment,AATHAVA FOOD PRODUCTS P LTD,India,Limited Company,After Sales Food & Water Dec,AAICA0949B ,1722514,0,NonMarine Division,INNonMarine Division,MR R Parthasaraathy
5,   ,90,A1285     ,3  ,0,INDIA,818,DD ,04 ,6820,*USER,0,,  ,INR,MUM,IN ,0,0,0,2/9/2010 12:00:00 AM,400067    ,          ,null,A1285-AJANTA PHARMA LIMITED,External,02-MOVEX,3-,A1285-AJANTA PHARMA LIMITED,818-Pmt ProformaInv,AJANTA PHARMA LIMITED,India,Limited Company,MU PC & REF,           ,1723046,0,NonMarine Division,INNonMarine Division,MR SUBODH RAINA
5,   ,90,A151      ,3  ,0,MAHARASHT,831,DD ,04 ,6750,*USER,0,,  ,INR,MUM,IN ,0,0,0,null,          ,          ,null,A151-APNA BAZAR CO-OP DEPT STORES,External,02-MOVEX,3-,A151-APNA BAZAR CO-OP DEPT STORES,831-pmt against PI,APNA BAZAR CO-OP DEPT STORES,India,Limited Company,MU VOT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A152      ,3  ,0,WEST BENG,831,DD ,04 ,6501,*USER,0,,  ,INR,KLK,IN ,0,0,0,null,          ,          ,null,A152-AUCKLAND JUTE CO LTD,External,02-MOVEX,3-,A152-AUCKLAND JUTE CO LTD,831-pmt against PI,AUCKLAND JUTE CO LTD,India,Limited Company,DRYERS & EVAPORATOR SALES,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A153      ,3  ,0,MAHARASHT,831,DD ,04 ,5800,*USER,0,,  ,INR,AHN,IN ,0,0,0,null,          ,          ,null,A153-AHMEDNAGAR DIST. CO-OP,External,02-MOVEX,3-,A153-AHMEDNAGAR DIST. CO-OP,831-pmt against PI,AHMEDNAGAR DIST. CO-OP,India,Limited Company,HVAC & R,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A154      ,3  ,0,GUJARAT,831,DD ,04 ,6750,*USER,0,,  ,INR,PAN,IN ,0,0,0,null,          ,          ,null,A154-ANAND TALUKA COOP COTTON SALE,External,02-MOVEX,3-,A154-ANAND TALUKA COOP COTTON SALE,831-pmt against PI,ANAND TALUKA COOP COTTON SALE,India,Limited Company,MU VOT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A155      ,3  ,0,ARUNACHAL,831,DD ,04 ,6501,*USER,0,,  ,INR,ITA,IN ,0,0,0,null,          ,          ,null,A155-ARUNACHAL INDL DEV FIN I,External,02-MOVEX,3-,A155-ARUNACHAL INDL DEV FIN I,831-pmt against PI,ARUNACHAL INDL DEV FIN I,India,Limited Company,DRYERS & EVAPORATOR SALES,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A156      ,3  ,0,KARNATAKA,802,DD ,04 ,6750,*USER,0,,  ,INR,BGL,IN ,0,0,0,10/7/2010 12:00:00 AM,          ,          ,null,A156-AMRUT DISTILLERIES(P)LTD,External,02-MOVEX,3-,A156-AMRUT DISTILLERIES(P)LTD,802-Advance payment,AMRUT DISTILLERIES(P)LTD,India,Limited Company,MU VOT,.          ,1723563,0,NonMarine Division,INNonMarine Division,
5,   ,90,A157      ,3  ,0,WEST BENG,831,DD ,04 ,6750,*USER,0,,  ,INR,KLK,IN ,0,0,0,null,          ,          ,null,A157-ALFRED HERBERT INDIA LTD,External,02-MOVEX,3-,A157-ALFRED HERBERT INDIA LTD,831-pmt against PI,ALFRED HERBERT INDIA LTD,India,Limited Company,MU VOT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A158      ,3  ,0,PUNJAB,831,DD ,04 ,6740,*USER,0,,  ,INR,AMI,IN ,0,0,0,null,          ,          ,null,A158-AMRITSAR BEVERAGES (P) LTD,External,02-MOVEX,3-,A158-AMRITSAR BEVERAGES (P) LTD,831-pmt against PI,AMRITSAR BEVERAGES (P) LTD,India,Limited Company,MU BREWERY,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A592      ,3  ,0,TAMILNADU,831,DD ,04 ,5500,*USER,0,,  ,INR,COI,IN ,0,0,0,null,          ,          ,null,A592-ALAGENDRAN STEEL PRODUCTS LTD,External,02-MOVEX,3-,A592-ALAGENDRAN STEEL PRODUCTS LTD,831-pmt against PI,ALAGENDRAN STEEL PRODUCTS LTD,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,1759300,0,NonMarine Division,INNonMarine Division,
5,   ,90,A593      ,3  ,0,JHARKHAND,831,DD ,04 ,5500,*USER,0,,  ,INR,GIR,IN ,0,0,0,null,          ,          ,null,A593-ATIBIR HI-TECH (PVT) LTD,External,02-MOVEX,3-,A593-ATIBIR HI-TECH (PVT) LTD,831-pmt against PI,ATIBIR HI-TECH (PVT) LTD,India,Limited Company,INDUSTRIAL EQUIPMENT,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A594      ,3  ,0,MAHARASHT,831,DD ,04 ,5800,*USER,0,,  ,INR,MUM,IN ,0,0,0,null,          ,          ,null,"A594-AHURA MAZDA DAIRY FARM PVT. LTD.,",External,02-MOVEX,3-,"A594-AHURA MAZDA DAIRY FARM PVT. LTD.,",831-pmt against PI,"AHURA MAZDA DAIRY FARM PVT. LTD.,",India,Limited Company,HVAC & R,           ,,0,NonMarine Division,INNonMarine Division,
5,   ,90,A595      ,3  ,0,INDIA,831,DDC,04 ,5600,*USER,0,,  ,INR,VAD,IN ,0,0,0,10/3/2013 12:00:00 AM,390013    ,          ,null,A595-ALSTOM INDIA LTD,External,02-MOVEX,3-,A595-ALSTOM INDIA LTD,831-pmt against PI,ALSTOM INDIA LTD,India,Limited Company,MARINE & DIESEL,AABCA8679F ,1731763,1,NonMarine Division,INNonMarine Division,
5,   ,20,A596      ,3  ,0,MAHARASHT,802,DAP,04 ,AFHS,MEC005P3A,0,,  ,INR,NAG,IN ,0,0,0,11/24/2022 12:00:00 AM,440010    ,440010    ,null,A596-ANAND MOHATA AGRO INDUSTRIES P.LTD,External,02-MOVEX,3-,A596-ANAND MOHATA AGRO INDUSTRIES P.LTD,802-Advance payment,ANAND MOHATA AGRO INDUSTRIES P.LTD,India,Limited Company,After Sales Food & Water HSS,AABCA6997Q ,1759301,0,NonMarine Division,INNonMarine Division,
