Company Code,Division Code,Invoice No,Year,Customer Order No,Order Line No,Delivery No,Voucher No,Voucher No Series,Status Invoice ID,Net Invoice Amount FCN,Net Invoice Amount INR,Discount Invoice Amount FCN,Discount Invoice Amount INR,Delivery Delivered Quantity,Delivery Invoiced Quantity,Issued Cost Amount,Line Suffix,Sales Price,Net Price,Cost Price,Project No,Project Element,Status Invoice,Due Date,Invoice Date,Accounting Date,Invoice Warehouse Code,Item No,Invoice Amount INR,Invoice Amount FCN,Contribution Amount,Contribution Percent,Bucket Line Id,Source,Net Invoice Amount Tag ID,Contribution Tag ID,Order MU Code,Line Status,Customer No,Line No,Information Type,Currency Code,Branch Loaction Code,Payment Terms,Order Type,Salesperson,Customer Order Line No,Alsis Code,Alsis Application Code,Alsis Channel Code,Alsis Product Group Code,Alsis Scope Code,Customer Order No Head,Address No,Customer Comany Division Code,Salesperson Name,Customer Address No
5,P3A,3134947,2014,SW07226   ,20,1890495,4125593,411,null,28332,28332,23226.02,23226.02,0,6,4748.88,0,4722,851,791.48,       ,        ,95,2/28/2014,1/30/2014,1/30/2014,020,9611300385,5105.98,5105.98,357.1,6.99,62,Product,836,836,1976 ,77,1771612,20,31,INR,W    ,805,FL1,5900,SW07226   200,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07226P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134947,2014,SW07226   ,30,1890495,4125593,411,null,93504,93504,76639.98,76639.98,0,16,14842.24,0,5844,1054,927.64,       ,        ,95,2/28/2014,1/30/2014,1/30/2014,020,9611300386,16864.02,16864.02,2021.78,11.98,62,Product,836,836,1976 ,77,1771612,30,31,INR,W    ,805,FL1,5900,SW07226   300,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07226P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134947,2014,SW07226   ,40,1890495,4125593,411,null,13929.6,13929.6,11469.58,11469.58,0,4,2226.72,0,3482.4,615.01,556.68,       ,        ,95,2/28/2014,1/30/2014,1/30/2014,020,9611330383,2460.02,2460.02,233.3,9.48,62,Product,836,836,1976 ,77,1771612,40,31,INR,W    ,805,FL1,5900,SW07226   400,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07226P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134805,2014,SW07227   ,10,1879013,4125038,411,null,61368,61368,50648.09,50648.09,0,20,10157.4,0,3068.4,536,507.87,       ,        ,95,2/20/2014,1/21/2014,1/21/2014,020,9611300383,10719.91,10719.91,562.51,5.24,62,Product,836,836,1976 ,77,1771612,10,31,INR,W    ,805,FL1,5900,SW07227   100,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07227P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134805,2014,SW07227   ,20,1879013,4125038,411,null,68472,68472,56291.93,56291.93,0,20,11689.8,0,3423.6,609,584.49,       ,        ,95,2/20/2014,1/21/2014,1/21/2014,020,9611300384,12180.07,12180.07,490.27,4.02,62,Product,836,836,1976 ,77,1771612,20,31,INR,W    ,805,FL1,5900,SW07227   200,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07227P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3135624,2014,SW07227   ,30,1931232,4127910,411,null,94440,94440,77420.07,77420.07,0,20,15829.6,0,4722,851,791.48,       ,        ,95,4/11/2014,3/12/2014,3/12/2014,020,9611300385,17019.93,17019.93,1190.33,6.99,62,Product,836,836,1976 ,77,1771612,30,31,INR,W    ,805,FL1,5900,SW07227   300,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07227P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134805,2014,SW07227   ,40,1879013,4125038,411,null,69648,69648,57347.9,57347.9,0,20,11133.6,0,3482.4,615.01,556.68,       ,        ,95,2/20/2014,1/21/2014,1/21/2014,020,9611330383,12300.1,12300.1,1166.5,9.48,62,Product,836,836,1976 ,77,1771612,40,31,INR,W    ,805,FL1,5900,SW07227   400,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07227P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134433,2013,SW07227   ,50,1847565,4145123,411,null,104425.2,104425.2,82447.07,82447.07,0,27,18350.01,0,3867.6,814,762.25,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,020,7212263000,21978.13,21978.13,3628.12,16.5,62,Product,836,836,1976 ,77,1771612,50,31,INR,W    ,805,FL1,5900,SW07227   500,1058035045A,105,803  ,5045 ,A,null,CHAKAN,SW07227P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134433,2013,SW07227   ,60,1847565,4145123,411,null,8395.2,8395.2,6433.21,6433.21,0,2,1350.36,0,4197.6,981,757.41,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,020,7213263000,1961.99,1961.99,611.63,31.17,63,Product,836,836,1976 ,77,1771612,60,31,INR,W    ,805,FL1,5900,SW07227   600,1058035045A,105,803  ,5045 ,A,null,CHAKAN,SW07227P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134433,2013,SW07227   ,70,1847565,4145123,411,null,28540.8,28540.8,20836.86,20836.86,0,12,4934.28,0,2378.4,642,380.24,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,020,190618,7703.94,7703.94,2769.66,35.95,64,Product,836,836,1976 ,77,1771612,70,31,INR,W    ,805,FL1,5900,SW07227   700,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07227P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134433,2013,SW07227   ,80,1847565,4145123,411,null,17280,17280,15180,15180,0,12,1764.6,0,1440,175,157.65,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,020,190709,2100,2100,335.4,15.97,62,Product,836,836,1976 ,77,1771612,80,31,INR,W    ,805,FL1,5900,SW07227   800,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07227P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134433,2013,SW07227   ,90,1847565,4145123,411,null,2851.2,2851.2,2395.21,2395.21,0,3,503.82,0,950.4,152,183.15,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,020,190086,455.99,455.99,-47.83,-10.48,61,Product,836,837,1976 ,77,1771612,90,31,INR,W    ,805,FL1,5900,SW07227   900,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07227P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134433,2013,SW07227   ,100,1847565,4145123,411,null,79104,79104,64864.03,64864.03,0,20,12304.8,0,3955.2,712,648.5,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,020,9611330384,14239.97,14239.97,1935.17,13.58,62,Product,836,836,1976 ,77,1771612,100,31,INR,W    ,805,FL1,5900,SW07227   1000,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07227P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134436,2013,SW07228   ,10,1828534,4145126,411,null,4982.4,4982.4,4691.39,4691.39,0,3,228.9,0,1660.8,97,91.42,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,020,3131708955,291.01,291.01,62.11,21.34,62,Product,836,836,1976 ,77,1771612,10,31,INR,W    ,805,FL1,5900,SW07228   100,1058035064A,105,803  ,5064 ,A,null,CHAKAN,SW07228P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134436,2013,SW07228   ,20,1828534,4145126,411,null,13834.8,13834.8,12777.8,12777.8,0,7,690.2,0,1976.4,151,119.15,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,020,3131708957,1057,1057,366.8,34.7,63,Product,836,836,1976 ,77,1771612,20,31,INR,W    ,805,FL1,5900,SW07228   200,1058035064A,105,803  ,5064 ,A,null,CHAKAN,SW07228P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134436,2013,SW07228   ,30,1828534,4145126,411,null,5054.4,5054.4,4016.4,4016.4,0,2,749.78,0,2527.2,519,465.17,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,020,3131902341,1038,1038,288.22,27.76,63,Product,836,836,1976 ,77,1771612,30,31,INR,W    ,805,FL1,5900,SW07228   300,1058035004A,105,803  ,5004 ,A,null,CHAKAN,SW07228P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134436,2013,SW07228   ,40,1828534,4145126,411,null,35739.6,35739.6,27965.65,27965.65,0,13,4871.23,0,2749.2,598,459.11,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,020,3180190395,7773.95,7773.95,2902.72,37.33,64,Product,836,836,1976 ,77,1771612,40,31,INR,W    ,805,FL1,5900,SW07228   400,1058035022A,105,803  ,5022 ,A,null,CHAKAN,SW07228P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134476,2014,SW07228   ,50,1847572,4124228,411,null,47642.4,47642.4,36371.45,36371.45,0,13,9834.11,0,3664.8,867,756.47,       ,        ,95,2/5/2014,1/6/2014,1/6/2014,020,3131708091,11270.95,11270.95,1436.84,12.74,62,Product,836,836,1976 ,77,1771612,50,31,INR,W    ,805,FL1,5900,SW07228   500,1058035022A,105,803  ,5022 ,A,null,CHAKAN,SW07228P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134438,2013,SW07229   ,10,1827846,4145129,411,null,406080,406080,348092.96,348092.96,0,9,34426.44,0,45120,6443,4975.77,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,025,9611416301,57987.04,57987.04,23560.6,40.63,64,Product,836,836,1976 ,77,1771612,10,31,INR,W    ,805,FL1,5900,SW07229   100,1058035228A,105,803  ,5228 ,A,null,CHAKAN,SW07229P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134438,2013,SW07229   ,20,1827846,4145129,411,null,28980,28980,25929,25929,0,1,2233.65,0,28980,3051,2107.17,       ,        ,95,1/30/2014,12/31/2013,12/31/2013,025,9612628163,3051,3051,817.35,26.78,63,Product,836,836,1976 ,77,1771612,20,31,INR,W    ,805,FL1,5900,SW07229   200,1058035204A,105,803  ,5204 ,A,null,CHAKAN,SW07229P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134478,2014,SW07230   ,10,1826974,4124230,411,null,2361.6,2361.6,1951.75,1951.75,0,3,350.43,0,787.2,136.62,116.81,       ,        ,95,3/7/2014,1/6/2014,1/6/2014,020,9611310010,409.85,409.85,59.42,14.49,62,Product,836,836,1976 ,77,P912,10,31,INR,W    ,807,FL1,5900,SW07230   100,1177045004A,117,704  ,5004 ,A,null,TRADIN,SW07230P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),P912TRADIN
5,P3A,3134478,2014,SW07230   ,20,1826974,4124230,411,null,35022,35022,29054.97,29054.97,0,13,6399.51,0,2694,459,492.27,       ,        ,95,3/7/2014,1/6/2014,1/6/2014,020,9611310050,5967.03,5967.03,-432.48,-7.24,61,Product,836,837,1976 ,77,P912,20,31,INR,W    ,807,FL1,5900,SW07230   200,1177045004A,117,704  ,5004 ,A,null,TRADIN,SW07230P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),P912TRADIN
5,P3A,3134339,2013,SW07231   ,10,1827875,4144759,411,null,19776,19776,16216.01,16216.01,0,5,3076.2,0,3955.2,712,648.5,       ,        ,95,1/27/2014,12/27/2013,12/27/2013,020,9611330384,3559.99,3559.99,483.79,13.58,62,Product,836,836,1976 ,77,1771612,10,31,INR,W    ,805,FL1,5900,SW07231   100,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07231P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134339,2013,SW07231   ,20,1827875,4144759,411,null,136920,136920,112260,112260,0,20,20722.8,0,6846,1233,1042.78,       ,        ,95,1/27/2014,12/27/2013,12/27/2013,020,9611330386,24660,24660,3937.2,15.96,62,Product,836,836,1976 ,77,1771612,20,31,INR,W    ,805,FL1,5900,SW07231   200,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07231P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3140440,2014,SW07232   ,10,1966947,4130482,411,null,22104,22104,19414.02,19414.02,0,10,3644.6,0,2210.4,269,364.46,       ,        ,95,5/28/2014,4/28/2014,4/28/2014,020,3131708954,2689.98,2689.98,-954.62,-35.48,61,Product,836,837,1976 ,77,1771612,10,31,INR,W    ,805,FL1,5900,SW07232   100,1058035064A,105,803  ,5064 ,A,null,CHAKAN,SW07232P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3140440,2014,SW07232   ,20,1966947,4130482,411,null,28656,28656,26975.93,26975.93,0,20,1703.4,0,1432.8,84,85.17,       ,        ,95,5/28/2014,4/28/2014,4/28/2014,020,3131708953,1680.07,1680.07,-23.33,-1.38,61,Product,836,837,1976 ,77,1771612,20,31,INR,W    ,805,FL1,5900,SW07232   200,1058035064A,105,803  ,5064 ,A,null,CHAKAN,SW07232P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134806,2014,SW07233   ,10,1879045,4125039,411,null,174603.6,174603.6,143544.43,143544.43,0,51,29808.99,0,3423.6,609,584.49,       ,        ,95,2/20/2014,1/21/2014,1/21/2014,020,9611300384,31059.17,31059.17,1250.18,4.02,62,Product,836,836,1976 ,77,1771612,10,31,INR,W    ,805,FL1,5900,SW07233   100,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07233P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134946,2014,SW07233   ,20,1890542,4125592,411,null,210384,210384,172439.95,172439.95,0,36,33395.04,0,5844,1054,927.64,       ,        ,95,2/28/2014,1/30/2014,1/30/2014,020,9611300386,37944.05,37944.05,4549.01,11.98,62,Product,836,836,1976 ,77,1771612,20,31,INR,W    ,805,FL1,5900,SW07233   200,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07233P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134806,2014,SW07233   ,30,1879045,4125039,411,null,241267.2,241267.2,197835.29,197835.29,0,61,39558.5,0,3955.2,712,648.5,       ,        ,95,2/20/2014,1/21/2014,1/21/2014,020,9611330384,43431.91,43431.91,3873.41,8.91,62,Product,836,836,1976 ,77,1771612,30,31,INR,W    ,805,FL1,5900,SW07233   300,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07233P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3134946,2014,SW07233   ,30,1890542,4125592,411,null,174028.8,174028.8,142700.86,142700.86,0,44,28534,0,3955.2,712,648.5,       ,        ,95,2/28/2014,1/30/2014,1/30/2014,020,9611330384,31327.94,31327.94,2793.94,8.91,62,Product,836,836,1976 ,77,1771612,30,31,INR,W    ,805,FL1,5900,SW07233   300,1058035043A,105,803  ,5043 ,A,null,CHAKAN,SW07233P3A5,SANITARY EQUIPMENT ( EXCL. FLOW ),1771612CHAKAN
5,P3A,3211118,2021,2711250   ,2,4938471,4134352,411,null,2.68,239.14,null,null,0,4,186.52,0,0.67,0.67,46.63,       ,        ,95,7/30/2021,5/27/2021,5/27/2021,004,61241442-04,239.14,2.68,52.62,22,62,Product,836,836,2210 ,77,C46752,2,31,EUR,6    ,813,DEC,OODC,2711250   20,2017012561A,201,701  ,2561 ,A,null,TUMBA,2711250P3A5,GMU DEC,C46752TUMBA 
5,P3A,3211118,2021,2711250   ,3,4938471,4134352,411,null,3.6,321.23,null,null,0,4,250.08,0,0.9,0.9,62.52,       ,        ,95,7/30/2021,5/27/2021,5/27/2021,004,61241442-05,321.23,3.6,71.15,22.14,62,Product,836,836,2210 ,77,C46752,3,31,EUR,6    ,813,DEC,OODC,2711250   30,2017012561A,201,701  ,2561 ,A,null,TUMBA,2711250P3A5,GMU DEC,C46752TUMBA 
5,P3A,3211117,2021,2711251   ,1,4938490,4134351,411,null,11.82,1054.7,null,null,0,1,821.5,0,11.82,11.82,821.5,       ,        ,95,7/30/2021,5/27/2021,5/27/2021,004,61243905-01,1054.7,11.82,233.2,22.11,62,Product,836,836,2210 ,77,C46752,1,31,EUR,6    ,813,DEC,OODC,2711251   10,2017012561A,201,701  ,2561 ,A,null,TUMBA,2711251P3A5,GMU DEC,C46752TUMBA 
5,P3A,3211117,2021,2711251   ,2,4938490,4134351,411,null,12.21,1089.5,null,null,0,3,849.03,0,4.07,4.07,283.01,       ,        ,95,7/30/2021,5/27/2021,5/27/2021,004,61242536-01,1089.5,12.21,240.47,22.07,62,Product,836,836,2210 ,77,C46752,2,31,EUR,6    ,813,DEC,OODC,2711251   20,2017012561A,201,701  ,2561 ,A,null,TUMBA,2711251P3A5,GMU DEC,C46752TUMBA 
5,P3A,3212487,2021,2711251   ,3,4938492,4139489,411,null,874.42,77080.12,null,null,0,1,60768.81,0,874.42,874.42,60768.81,       ,        ,95,10/29/2021,8/5/2021,8/5/2021,004,61241966-81,77080.12,874.42,16311.31,21.16,62,Product,836,836,2210 ,77,C46752,3,31,EUR,6    ,813,DEC,OODC,2711251   30,2017012561A,201,701  ,2561 ,A,null,TUMBA,2711251P3A5,GMU DEC,C46752TUMBA 
5,P3A,3211339,2021,2711252   ,1,4938522,4135429,411,null,36.2,3200.44,null,null,0,20,2513.4,0,1.81,1.81,125.67,       ,        ,95,8/30/2021,6/15/2021,6/15/2021,004,61233618-01,3200.44,36.2,687.04,21.46,62,Product,836,836,2210 ,77,C46752,1,31,EUR,6    ,813,DEC,OODC,2711252   10,2017012561A,201,701  ,2561 ,A,null,TUMBA,2711252P3A5,GMU DEC,C46752TUMBA 
5,P3A,3212467,2021,2711252   ,2,4953623,4139411,411,null,58,5112.7,null,null,0,1,4025.5,0,58,58,4025.5,       ,        ,95,10/29/2021,8/4/2021,8/4/2021,004,61241257-01,5112.7,58,1087.2,21.26,62,Product,836,836,2210 ,77,C46752,2,31,EUR,6    ,813,DEC,OODC,2711252   20,2017012561A,201,701  ,2561 ,A,null,TUMBA,2711252P3A5,GMU DEC,C46752TUMBA 
5,P3A,3212497,2021,2711253   ,1,4986972,4139499,411,null,543,47865.45,null,null,0,1,37736.44,0,543,543,37736.44,       ,        ,95,10/29/2021,8/5/2021,8/5/2021,004,61240806-80,47865.45,543,10129.01,21.16,62,Product,836,836,2210 ,77,C46752,1,31,EUR,6    ,813,DEC,OODC,2711253   10,2017012561A,201,701  ,2561 ,A,null,TUMBA,2711253P3A5,GMU DEC,C46752TUMBA 
5,P3A,3212497,2021,2711253   ,2,4986972,4139499,411,null,425.28,37488.43,null,null,0,6,29554.44,0,70.88,70.88,4925.74,       ,        ,95,10/29/2021,8/5/2021,8/5/2021,004,61241703-80,37488.43,425.28,7933.99,21.16,62,Product,836,836,2210 ,77,C46752,2,31,EUR,6    ,813,DEC,OODC,2711253   20,2017012561A,201,701  ,2561 ,A,null,TUMBA,2711253P3A5,GMU DEC,C46752TUMBA 
5,P3A,3212019,2021,2711254   ,1,4938595,4137933,411,null,653.88,48530.97,null,null,0,2,43003.56,0,326.94,326.94,21501.78,       ,        ,95,9/29/2021,7/19/2021,7/19/2021,004,61247145-03,48530.97,653.88,5527.41,11.38,62,Product,836,836,2210 ,77,C31703,1,31,USD,6    ,813,DEC,OODC,2711254   10,2017012561A,201,701  ,2561 ,A,null,CHINA,2711254P3A5,GMU DEC,C31703CHINA 
5,P3A,3212019,2021,2711254   ,2,4938595,4137933,411,null,543,40301.46,null,null,0,300,35736,0,1.81,1.81,119.12,       ,        ,95,9/29/2021,7/19/2021,7/19/2021,004,61243388-01,40301.46,543,4565.46,11.32,62,Product,836,836,2210 ,77,C31703,2,31,USD,6    ,813,DEC,OODC,2711254   20,2017012561A,201,701  ,2561 ,A,null,CHINA,2711254P3A5,GMU DEC,C31703CHINA 
5,P3A,4178626,2017,4169276   ,8,4004163,4143571,411,null,1217.16,92747.59,null,null,0,2,57766.3236,0,608.58,608.58,28883.16,       ,        ,95,12/29/2017,11/30/2017,11/30/2017,007,562995-01,92747.59,1217.16,34981.2664,37.71,64,Product,836,836,3105 ,77,B784,8,31,EUR,6    ,805,ECS,AMHS,4169276   80,1357852840B,135,785  ,2840 ,B,null,SKELT,4169276P3A5,After Sales Marine HSS,B784SKELT 
5,P3A,4178613,2017,4169277   ,1,4006066,4143212,411,null,1668,127468.56,0,-0.01,0,1,104623.0082,0,1668,1668,104623,       ,        ,95,12/25/2017,11/25/2017,11/25/2017,007,583382-14,127468.57,1668,22845.5618,17.92,62,Product,836,836,3105 ,77,B784,1,31,EUR,6    ,805,ECS,AMHS,4169277   10,1357852825B,135,785  ,2825 ,B,null,ORESHA,4169277P3A5,After Sales Marine HSS,B784ORESHA
5,P3A,4187068,2018,4169278   ,1,4054392,4124972,411,null,1770,138237,null,null,0,1,118038.6,0,1770,1770,118039,       ,        ,95,2/16/2018,1/18/2018,1/18/2018,007,4169278-01,138237,1770,20198.4,14.61,62,Product,836,836,3105 ,77,1787186,1,31,EUR,6    ,805,ECS,AMHS,4169278   10,1357012830H,135,701  ,2830 ,H,null,SMPL,4169278P3A5,After Sales Marine HSS,1787186SMPL  
5,P3A,4178731,2017,4169279   ,1,4031308,4144990,411,null,2892.04,217857.37,null,null,0,2,196075.8656,0,1446.02,1446.02,101894,       ,        ,95,1/19/2018,12/20/2017,12/20/2017,007,9006007-02,217857.37,2892.04,21781.5044,9.99,62,Product,836,836,3105 ,77,1832716,1,31,EUR,6    ,805,ECS,AMHS,4169279   10,1357012845B,135,701  ,2845 ,B,null,LATER,4169279P3A5,After Sales Marine HSS,1832716LATER 
5,P3A,4178732,2017,4169280   ,1,4031307,4144992,411,null,486.97,36683.45,null,null,0,1,33017.3876,0,486.97,486.97,33017,       ,        ,95,1/19/2018,12/20/2017,12/20/2017,007,546670-22,36683.45,486.97,3666.0624,9.99,62,Product,836,836,3105 ,77,1832716,1,31,EUR,6    ,805,ECS,AMHS,4169280   10,1357012806B,135,701  ,2806 ,B,null,LATER,4169280P3A5,After Sales Marine HSS,1832716LATER 
5,P3A,4188247,2018,4169281   ,5,4172625,4134616,411,null,3469.9,235502.11,null,null,0,2,88422.0522,0,1734.95,1734.95,44211.03,       ,        ,95,6/19/2018,6/19/2018,6/19/2018,007,9630032232,235502.11,3469.9,147080.0578,62.45,66,Product,836,836,2435 ,77,U003,5,31,USD,6    ,831,ECS,AFFH,4169281   50,1828435734B,182,843  ,5734 ,B,null,HORAN1,4169281P3A5,After Sales Food & Water Fluid Handling,U003HORAN1
5,P3A,4188247,2018,4169281   ,6,4172625,4134616,411,null,163.5,11096.75,null,null,0,1,4116.1992,0,163.5,163.5,4116.2,       ,        ,95,6/19/2018,6/19/2018,6/19/2018,007,9630099469,11096.75,163.5,6980.5508,62.9,66,Product,836,836,2435 ,77,U003,6,31,USD,6    ,831,ECS,AFFH,4169281   60,1828435734B,182,843  ,5734 ,B,null,HORAN1,4169281P3A5,After Sales Food & Water Fluid Handling,U003HORAN1
5,P3A,4188247,2018,4169281   ,7,4172625,4134616,411,null,37.25,2528.16,null,null,0,1,934.3776,0,37.25,37.25,934.38,       ,        ,95,6/19/2018,6/19/2018,6/19/2018,007,9630030625,2528.16,37.25,1593.7824,63.04,66,Product,836,836,2435 ,77,U003,7,31,USD,6    ,831,ECS,AFFH,4169281   70,1828435734B,182,843  ,5734 ,B,null,HORAN1,4169281P3A5,After Sales Food & Water Fluid Handling,U003HORAN1
5,P3A,4188247,2018,4169281   ,8,4172625,4134616,411,null,147,9976.89,null,null,0,2,3698.578,0,73.5,73.5,1849.29,       ,        ,95,6/19/2018,6/19/2018,6/19/2018,007,9630030631,9976.89,147,6278.312,62.92,66,Product,836,836,2435 ,77,U003,8,31,USD,6    ,831,ECS,AFFH,4169281   80,1828435734B,182,843  ,5734 ,B,null,HORAN1,4169281P3A5,After Sales Food & Water Fluid Handling,U003HORAN1
5,P3A,4187049,2018,4169282   ,1,4047883,4124785,411,null,724.95,56103.88,238.95,18492.34,0,1,25235.162,0,724.95,486,25211.66,       ,        ,95,2/15/2018,1/16/2018,1/16/2018,007,9854298505,37611.54,486,12376.378,32.9,63,Product,836,836,3165 ,77,B784,1,31,EUR,6    ,805,ECS,AMHS,4169282   10,1357854212B,135,785  ,4212 ,B,null,SHAN1,4169282P3A5,After Sales Marine HSS,B784SHAN1 
5,P3A,4187049,2018,4169282   ,2,4047883,4124785,411,null,4045.68,313095.18,1335.07,103321.07,0,1,140280.7282,0,4045.68,2710.61,140698,       ,        ,95,2/15/2018,1/16/2018,1/16/2018,007,9852175801,209774.11,2710.61,69493.3818,33.12,63,Product,836,836,3165 ,77,B784,2,31,EUR,6    ,805,ECS,AMHS,4169282   20,1357854212B,135,785  ,4212 ,B,null,SHAN1,4169282P3A5,After Sales Marine HSS,B784SHAN1 
5,P3A,4178646,2017,4169283   ,1,4014535,4143761,411,null,265.72,20247.86,126.86,9666.73,0,1,288.33,0,265.72,138.86,288.33,       ,        ,95,1/1/2018,12/2/2017,12/2/2017,007,545841-80,10581.13,138.86,10292.8,97.27,66,Product,836,836,3105 ,77,B784,1,31,EUR,6    ,805,ECS,AMHS,4169283   10,1357852812B,135,785  ,2812 ,B,null,OREDON,4169283P3A5,After Sales Marine HSS,B784OREDON
5,P3A,4178646,2017,4169283   ,2,4014535,4143761,411,null,725.66,55295.29,346.43,26397.96,0,2,14264,0,362.83,189.62,7132,       ,        ,95,1/1/2018,12/2/2017,12/2/2017,007,589881-02,28897.33,379.23,14633.33,50.63,65,Product,836,836,3105 ,77,B784,2,31,EUR,6    ,805,ECS,AMHS,4169283   20,1357852806B,135,785  ,2806 ,B,null,OREDON,4169283P3A5,After Sales Marine HSS,B784OREDON
5,P3A,4178647,2017,4169284   ,1,4014537,4143762,411,null,808.93,61640.47,0,0.01,0,1,47236.8862,0,808.93,808.93,3451.64,       ,        ,95,1/1/2018,12/2/2017,12/2/2017,007,1765927-01,61640.46,808.93,14403.5738,23.36,62,Product,836,836,3105 ,77,B784,1,31,EUR,6    ,805,ECS,AMHS,4169284   10,1357852835B,135,785  ,2835 ,B,null,OREDON,4169284P3A5,After Sales Marine HSS,B784OREDON
5,P3A,4178647,2017,4169284   ,2,4014537,4143762,411,null,1492.23,113707.93,492.44,37523.93,0,1,48562.5226,0,1492.23,999.79,48562.52,       ,        ,95,1/1/2018,12/2/2017,12/2/2017,007,565279-01,76184,999.79,27621.4774,36.25,64,Product,836,836,3105 ,77,B784,2,31,EUR,6    ,805,ECS,AMHS,4169284   20,1357852845B,135,785  ,2845 ,B,null,OREDON,4169284P3A5,After Sales Marine HSS,B784OREDON
5,P3A,4178648,2017,4169285   ,1,4014531,4143763,411,null,283.4,21595.08,135.3,10309.86,0,1,11087.8106,0,283.4,148.1,11087.81,       ,        ,95,1/1/2018,12/2/2017,12/2/2017,007,9843567200,11285.22,148.1,197.4094,1.74,62,Product,836,836,3165 ,77,B784,1,31,EUR,6    ,805,ECS,AMHS,4169285   10,1357854215B,135,785  ,4215 ,B,null,OREDON,4169285P3A5,After Sales Marine HSS,B784OREDON
