ID,Source,Closing Pending Quantity,Opening Pending Quantity,Invoice Quantity,New Order Quantity,New Order Value FCN,New Order Value INR,New Order Cost,Closing Order Pending Cost,Closing Order Pending Value FCN,Closing Order Pending Value INR,Opening Order Pending Cost,Opening Order Pending Value FCN,Opening Order Pending Value INR,Invoice Cost,Invoice Value FCN,Invoice Value INR,Invoice Cost Calculated,Contribution Amount,Customer Order No,Order Line No,Contribution Percent,Bucket Line Id,New Order Value Tag ID,Contribution Tag ID,New Order Value INR New,New Exchange Rate,alsis application,alsis channel,alsis productgroup,alsis scope,Order MU Code,Other Dimension Source,Current MU Code,Current MU Priority,Shipping Address No,Currency,Payment Method Accounts Receivable ID,Order Type,Customer No,Warehouse,Facility,Item No,Project No,Cost Center Code,Proj Ele Code,Order Date,Salesperson,Closing Date,Opening Date,Alsis Scope Code,Payment Terms,Order Amt Tag,Branch Loaction Code,Company Code,Division Code,Order Line Type
389865828,Project,0,0,7,7,2975,2975,2163,0,0,0,0,0,0,2163,2975,2975,2163,812,6500320,132     ,27.29,63,836,836,2975,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865829,Project,0,0,30,30,7650,7650,5591.844,0,0,0,0,0,0,5591.8445,7650,7650,5591.844,2058.156,6500320,132     ,26.9,63,836,836,7650,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865830,Project,0,0,12,12,5616,5616,3980.112,0,0,0,0,0,0,3980.1123,5616,5616,3980.112,1635.888,6500320,132     ,29.12,63,836,836,5616,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865831,Project,0,0,32,32,17184,17184,12261.152,0,0,0,0,0,0,12261.1512,17184,17184,12261.152,4922.848,6500320,132     ,28.64,63,836,836,17184,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865832,Project,0,0,15,15,3105,3105,2162.3115,0,0,0,0,0,0,2162.3116,3105,3105,2162.3115,942.6885,6500320,132     ,30.36,63,836,836,3105,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865833,Project,0,0,4,4,1296,1296,931.12,0,0,0,0,0,0,931.12,1296,1296,931.12,364.88,6500320,132     ,28.15,63,836,836,1296,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865834,Project,0,0,4,4,2312,2312,1709.3056,0,0,0,0,0,0,1709.3056,2312,2312,1709.3056,602.6944,6500320,132     ,26.06,63,836,836,2312,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865835,Project,0,0,30,30,26610,26610,19312.5,0,0,0,0,0,0,19312.5,26610,26610,19312.5,7297.5,6500320,132     ,27.42,63,836,836,26610,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865836,Project,0,0,5,5,8940,8940,6478.7,0,0,0,0,0,0,6478.7,8940,8940,6478.7,2461.3,6500320,132     ,27.53,63,836,836,8940,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865837,Project,0,0,6,6,1944,1944,1396.68,0,0,0,0,0,0,1396.68,1944,1944,1396.68,547.32,6500320,132     ,28.15,63,836,836,1944,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865838,Project,0,0,2,2,1444,1444,1048.0104,0,0,0,0,0,0,1048.0103,1444,1444,1048.0104,395.9896,6500320,132     ,27.42,63,836,836,1444,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865839,Project,0,0,10,10,10180,10180,7362.122,0,0,0,0,0,0,7362.1217,10180,10180,7362.122,2817.878,6500320,132     ,27.68,63,836,836,10180,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865840,Project,0,0,2,2,2036,2036,1472.9,0,0,0,0,0,0,1472.9,2036,2036,1472.9,563.1,6500320,132     ,27.65,63,836,836,2036,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865841,Project,0,0,2,2,3686,3686,2669.76,0,0,0,0,0,0,2669.76,3686,3686,2669.76,1016.24,6500320,132     ,27.57,63,836,836,3686,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865842,Project,0,0,57,57,122265,122265,88137.1962,0,0,0,0,0,0,88137.1941,122265,122265,88137.1962,34127.8038,6500320,132     ,27.91,63,836,836,122265,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865843,Project,0,0,16,16,97024,97024,70096.2176,0,0,0,0,0,0,70096.2169,97024,97024,70096.2176,26927.7824,6500320,132     ,27.75,63,836,836,97024,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865844,Project,0,0,4,4,32232,32232,23395.3452,0,0,0,0,0,0,23395.3453,32232,32232,23395.3452,8836.6548,6500320,132     ,27.41,63,836,836,32232,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865845,Project,0,0,4,4,16612,16612,12063.36,0,0,0,0,0,0,12063.36,16612,16612,12063.36,4548.64,6500320,132     ,27.38,63,836,836,16612,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865846,Project,0,0,34,34,81362,81362,58938.66,0,0,0,0,0,0,58938.66,81362,81362,58938.66,22423.34,6500320,132     ,27.55,63,836,836,81362,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865847,Project,0,0,4,4,11992,11992,8680.84,0,0,0,0,0,0,8680.84,11992,11992,8680.84,3311.16,6500320,132     ,27.61,63,836,836,11992,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865848,Project,0,0,5,5,8390,8390,6056.4,0,0,0,0,0,0,6056.4,8390,8390,6056.4,2333.6,6500320,132     ,27.81,63,836,836,8390,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865849,Project,0,0,2,2,3520,3520,2554.4,0,0,0,0,0,0,2554.4,3520,3520,2554.4,965.6,6500320,132     ,27.43,63,836,836,3520,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865850,Project,0,0,3,3,5859,5859,4248.75,0,0,0,0,0,0,4248.75,5859,5859,4248.75,1610.25,6500320,132     ,27.48,63,836,836,5859,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865851,Project,0,0,2,2,6270,6270,4544.36,0,0,0,0,0,0,4544.36,6270,6270,4544.36,1725.64,6500320,132     ,27.52,63,836,836,6270,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865852,Project,0,0,1,1,48820,48820,18182.66,0,0,0,0,0,0,18182.66,48820,48820,18182.66,30637.34,6500320,133     ,62.75,66,836,836,48820,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865853,Project,0,0,1,1,240300,240300,91667.78,0,0,0,0,0,0,91667.78,240300,240300,91667.78,148632.22,6500320,133     ,61.85,66,836,836,240300,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865854,Project,0,0,1,1,246950,246950,94196.58,0,0,0,0,0,0,94196.58,246950,246950,94196.58,152753.42,6500320,133     ,61.85,66,836,836,246950,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865855,Project,0,0,1,1,231450,231450,88288.7,0,0,0,0,0,0,88288.7,231450,231450,88288.7,143161.3,6500320,133     ,61.85,66,836,836,231450,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865856,Project,0,0,1,1,329480,329480,125685.74,0,0,0,0,0,0,125685.74,329480,329480,125685.74,203794.26,6500320,133     ,61.85,66,836,836,329480,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865857,Project,1,-1,0,0,-1097000,-1097000,-418021.46,481398.54,0,0,-899420,-1097000,-1097000,0,0,0,0,-678978.54,6500320,133     ,61.89,66,837,837,-1097000,1,622,701  ,9217 ,M,2365 ,Closing,null,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,null,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865858,Project,1,-1,0,0,0,0,0,495000,604000,604000,-495000,-604000,-604000,0,0,0,0,0,6500320,134     ,0,62,838,838,0,1,622,701  ,9217 ,M,2365 ,Closing,null,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,null,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865859,Project,1,-1,0,0,0,0,0,50000,59000,59000,-50000,-59000,-59000,0,0,0,0,0,6500320,135     ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,6500320 ,null,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
389865860,Project,0,0,1,1,976000,976000,659082.58,0,0,0,0,0,0,659082.58,976000,976000,659082.58,316917.42,6500320,136     ,32.47,63,836,836,976000,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865861,Project,1,-1,0,0,-976000,-976000,-659082.58,140917.42,0,0,-800000,-976000,-976000,0,0,0,0,-316917.42,6500320,136     ,32.47,63,837,837,-976000,1,622,701  ,9217 ,M,2365 ,Closing,null,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,null,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865862,Project,1,-1,0,0,0,0,0,80000,95000,95000,-80000,-95000,-95000,0,0,0,0,0,6500320,137     ,0,62,838,838,0,1,622,701  ,9217 ,M,2365 ,Closing,null,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,null,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865863,Project,0,0,1,1,4408,4408,2828.38,0,0,0,0,0,0,2828.38,4408,4408,2828.38,1579.62,6500320,138     ,35.83,64,836,836,4408,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865864,Project,0,0,1,1,68887,68887,45320,0,0,0,0,0,0,45320,68887,68887,45320,23567,6500320,138     ,34.21,63,836,836,68887,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865865,Project,0,0,1,1,68887,68887,45320,0,0,0,0,0,0,45320,68887,68887,45320,23567,6500320,138     ,34.21,63,836,836,68887,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865866,Project,0,0,1,1,68887,68887,45320,0,0,0,0,0,0,45320,68887,68887,45320,23567,6500320,138     ,34.21,63,836,836,68887,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865867,Project,0,0,1,1,68887,68887,45320,0,0,0,0,0,0,45320,68887,68887,45320,23567,6500320,138     ,34.21,63,836,836,68887,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865868,Project,0,0,1,1,68887,68887,45320,0,0,0,0,0,0,45320,68887,68887,45320,23567,6500320,138     ,34.21,63,836,836,68887,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865869,Project,0,0,1,1,89240,89240,58710,0,0,0,0,0,0,58710,89240,89240,58710,30530,6500320,138     ,34.21,63,836,836,89240,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865870,Project,0,0,1,1,30932,30932,20342.5,0,0,0,0,0,0,20342.5,30932,30932,20342.5,10589.5,6500320,138     ,34.23,63,836,836,30932,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865871,Project,0,0,1,1,25840,25840,16849.77,0,0,0,0,0,0,16849.77,25840,25840,16849.77,8990.23,6500320,138     ,34.79,63,836,836,25840,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865872,Project,0,0,4,4,6264,6264,4120,0,0,0,0,0,0,4120,6264,6264,4120,2144,6500320,138     ,34.22,63,836,836,6264,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865873,Project,0,0,2,2,2506,2506,1648,0,0,0,0,0,0,1648,2506,2506,1648,858,6500320,138     ,34.23,63,836,836,2506,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865874,Project,0,0,1,1,722,722,453.2,0,0,0,0,0,0,453.2,722,722,453.2,268.8,6500320,138     ,37.22,64,836,836,722,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865875,Project,0,0,4,4,2280,2280,1483.2,0,0,0,0,0,0,1483.2,2280,2280,1483.2,796.8,6500320,138     ,34.94,63,836,836,2280,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865876,Project,0,0,15,15,3420,3420,2190.678,0,0,0,0,0,0,2190.6785,3420,3420,2190.678,1229.322,6500320,138     ,35.94,64,836,836,3420,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865877,Project,0,0,60,60,63840,63840,42225.684,0,0,0,0,0,0,42225.682,63840,63840,42225.684,21614.316,6500320,138     ,33.85,63,836,836,63840,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865878,Project,0,0,50,50,1550,1550,1021.655,0,0,0,0,0,0,1021.654,1550,1550,1021.655,528.345,6500320,138     ,34.08,63,836,836,1550,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
389865879,Project,0,0,5,5,10260,10260,6684.7,0,0,0,0,0,0,6684.7,10260,10260,6684.7,3575.3,6500320,138     ,34.84,63,836,836,10260,1,622,701  ,9217 ,M,2365 ,Order,2365 ,null,#O0002,INR,null,null,1785484,009,PRJ,null,null,CFAP1     ,6500320 ,7/27/2022 12:00:00 AM,null,2/28/2023 12:00:00 AM,1/31/2023 12:00:00 AM,M,null,Basic Business,null,null,null,OPO
121593824,Product,0,-10,10,0,48760,0,0,0,0,0,-544.8,-3900,-3900,544.8,52660,3900,544.8,0,4767694   ,14,0,62,838,838,48760,1,338,702  ,2831 ,B,8474 ,Opening,null,null,KALOL ,INR,null,CSC,V111,007,41 ,518348-01,          ,41021     ,null,5/24/2016 12:00:00 AM,4102,9/30/2016 12:00:00 AM,8/31/2016 12:00:00 AM,B,831,Basic Business,7    ,5,P3A,CSC
121593825,Product,0,-4,4,0,97408,-0.02,0,0,0,0,-1889.24,-15160,-15160,1889.24,112568,15159.98,1889.24,-0.02,4767694   ,21,100,67,837,837,97408,1,338,702  ,2831 ,B,8474 ,Opening,null,null,KALOL ,INR,null,CSC,V111,007,41 ,538574-80,          ,41021     ,null,5/24/2016 12:00:00 AM,4102,9/30/2016 12:00:00 AM,8/31/2016 12:00:00 AM,B,831,Basic Business,7    ,5,P3A,CSC
121593826,Product,0,-5,5,0,29480,0,0,0,0,0,-556.9,-1600,-1600,556.9,31080,1600,556.9,0,4767694   ,22,0,62,838,838,29480,1,338,702  ,2831 ,B,8474 ,Opening,null,null,KALOL ,INR,null,CSC,V111,007,41 ,538535-01,          ,41021     ,null,5/24/2016 12:00:00 AM,4102,9/30/2016 12:00:00 AM,8/31/2016 12:00:00 AM,B,831,Basic Business,7    ,5,P3A,CSC
142821624,Product,1,-1,0,0,0,0,0,399.36,0,0,-399.36,0,0,0,0,0,0,0,5001763   ,1,0,62,838,838,0,1,113,701  ,3764 ,B,8474 ,Closing,null,null,RAIGAD,INR,null,FRE,S593,007,41 ,32330-1614-6,          ,41021     ,null,8/4/2006 12:00:00 AM,4102,6/30/2017 12:00:00 AM,5/31/2017 12:00:00 AM,B,816,Basic Business,N    ,5,P3A,FRE
142821625,Product,2,-2,0,0,0,0,0,2526.62,0,0,-2526.62,0,0,0,0,0,0,0,5001763   ,2,0,62,838,838,0,1,113,701  ,3764 ,B,8474 ,Closing,null,null,RAIGAD,INR,null,FRE,S593,007,41 ,32330-1619-8,          ,41021     ,null,8/4/2006 12:00:00 AM,4102,6/30/2017 12:00:00 AM,5/31/2017 12:00:00 AM,B,816,Basic Business,N    ,5,P3A,FRE
142821626,Product,1,-1,0,0,0,0,0,80.87,0,0,-80.87,0,0,0,0,0,0,0,5001764   ,1,0,62,838,838,0,1,209,701  ,1284 ,A,7271 ,Closing,null,null,MUMBAI,INR,null,FRE,N505,001,21 ,564017-80,          ,65701     ,null,8/4/2006 12:00:00 AM,6570,6/30/2017 12:00:00 AM,5/31/2017 12:00:00 AM,A,816,Basic Business,N    ,5,P3A,FRE
142821627,Product,2,-2,0,0,0,0,0,147.42,0,0,-147.42,0,0,0,0,0,0,0,5001767   ,4,0,62,838,838,0,1,139,701  ,2202 ,A,3471 ,Closing,null,null,ANJAR ,INR,null,FRE,I509,001,21 ,535743-04,          ,55001     ,null,8/7/2006 12:00:00 AM,5500,6/30/2017 12:00:00 AM,5/31/2017 12:00:00 AM,A,801,Basic Business,P    ,5,P3A,FRE
142821628,Product,1,-1,0,0,0,0,0,696.13,0,0,-696.13,0,0,0,0,0,0,0,5001775   ,1,0,62,838,838,0,1,174,701  ,2802 ,B,4472 ,Closing,null,null,PUNJAB,INR,null,FRE,N377,007,41 ,538539-05,          ,41011     ,null,8/14/2006 12:00:00 AM,4101,6/30/2017 12:00:00 AM,5/31/2017 12:00:00 AM,B,816,Basic Business,Y    ,5,P3A,FRE
142821629,Product,3,-3,0,0,0,0,0,1347.27,0,0,-1347.27,0,0,0,0,0,0,0,5001776   ,1,0,62,838,838,0,72.08,135,704  ,1342 ,A,2471 ,Closing,null,null,JAPAN2,EUR,null,FRE,A028,001,21 ,557646-80,          ,21131     ,null,8/14/2006 12:00:00 AM,2113,6/30/2017 12:00:00 AM,5/31/2017 12:00:00 AM,A,816,Basic Business,6    ,5,P3A,FRE
142821630,Product,9,-9,0,0,0,0,0,17279.64,0,0,-17279.64,0,0,0,0,0,0,0,5001777   ,1,0,62,838,838,0,72.08,217,704  ,2133 ,A,5472 ,Closing,null,null,FRANC5,EUR,null,FRE,A017,001,21 ,559690-80,          ,21131     ,null,8/14/2006 12:00:00 AM,2113,6/30/2017 12:00:00 AM,5/31/2017 12:00:00 AM,A,813,Basic Business,6    ,5,P3A,FRE
